Generating pseudo labels for art data
pseudo label correct rate is 0.7124021425628347
Data statistic {'clipart': 4365, 'product': 4439, 'real_world': 4357}
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          540,672
├─ParameterList: 1-1                     24,576
=================================================================
Total params: 565,248
Trainable params: 565,248
Non-trainable params: 0
=================================================================
PromptGenerator =================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          540,672
├─ParameterList: 1-1                     24,576
=================================================================
Total params: 565,248
Trainable params: 565,248
Non-trainable params: 0
=================================================================
name: ctx_cls, shape torch.Size([65, 16, 512]), require grad: True
name: ctx_target, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.0, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.1, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.2, shape torch.Size([1, 16, 512]), require grad: True
Best accuracy so far: 0.7633333333333333, step 266, accuracy 0.7558333333333334
Best accuracy so far: 0.7633333333333333, step 267, accuracy 0.7595833333333334
Best accuracy so far: 0.7633333333333333, step 268, accuracy 0.7554166666666666
Best accuracy so far: 0.7633333333333333, step 269, accuracy 0.7608333333333334
Best accuracy so far: 0.7633333333333333, step 270, accuracy 0.7608333333333334
Best accuracy so far: 0.7633333333333333, step 271, accuracy 0.76
Best accuracy so far: 0.7633333333333333, step 272, accuracy 0.75875
Best accuracy so far: 0.7633333333333333, step 273, accuracy 0.7541666666666667
Best accuracy so far: 0.7633333333333333, step 274, accuracy 0.7525
Best accuracy so far: 0.7633333333333333, step 275, accuracy 0.755
Best accuracy so far: 0.7633333333333333, step 276, accuracy 0.74875
Best accuracy so far: 0.7633333333333333, step 277, accuracy 0.75
Best accuracy so far: 0.7633333333333333, step 278, accuracy 0.7495833333333334
Best accuracy so far: 0.7633333333333333, step 279, accuracy 0.7466666666666667
Best accuracy so far: 0.7633333333333333, step 280, accuracy 0.7504166666666666
Best accuracy so far: 0.7633333333333333, step 281, accuracy 0.745
Best accuracy so far: 0.7633333333333333, step 282, accuracy 0.7429166666666667
Best accuracy so far: 0.7633333333333333, step 283, accuracy 0.7445833333333334
Best accuracy so far: 0.7633333333333333, step 284, accuracy 0.7445833333333334
Best accuracy so far: 0.7633333333333333, step 285, accuracy 0.74375
Best accuracy so far: 0.7633333333333333, step 286, accuracy 0.7425
Best accuracy so far: 0.7633333333333333, step 287, accuracy 0.74625
Best accuracy so far: 0.7633333333333333, step 288, accuracy 0.7433333333333333
Best accuracy so far: 0.7633333333333333, step 289, accuracy 0.7466666666666667
Best accuracy so far: 0.7633333333333333, step 290, accuracy 0.7479166666666667
Best accuracy so far: 0.7633333333333333, step 291, accuracy 0.74375
Best accuracy so far: 0.7633333333333333, step 292, accuracy 0.7420833333333333
Best accuracy so far: 0.7633333333333333, step 293, accuracy 0.74375
Best accuracy so far: 0.7633333333333333, step 294, accuracy 0.7408333333333333
Best accuracy so far: 0.7633333333333333, step 295, accuracy 0.7425
Best accuracy so far: 0.7633333333333333, step 296, accuracy 0.7445833333333334
Best accuracy so far: 0.7633333333333333, step 297, accuracy 0.745
Best accuracy so far: 0.7633333333333333, step 298, accuracy 0.7395833333333334
Best accuracy so far: 0.7633333333333333, step 299, accuracy 0.7445833333333334
Best accuracy so far: 0.7633333333333333, step 300, accuracy 0.7458333333333333
Best accuracy so far: 0.7633333333333333, step 301, accuracy 0.745
Best accuracy so far: 0.7633333333333333, step 302, accuracy 0.7483333333333333
Best accuracy so far: 0.7633333333333333, step 303, accuracy 0.75
Best accuracy so far: 0.7633333333333333, step 304, accuracy 0.75
Best accuracy so far: 0.7633333333333333, step 305, accuracy 0.7516666666666667
Best accuracy so far: 0.7633333333333333, step 306, accuracy 0.7475
Best accuracy so far: 0.7633333333333333, step 307, accuracy 0.7491666666666666
Best accuracy so far: 0.7633333333333333, step 308, accuracy 0.7508333333333334
Best accuracy so far: 0.7633333333333333, step 309, accuracy 0.7525
Best accuracy so far: 0.7633333333333333, step 310, accuracy 0.7504166666666666
Best accuracy so far: 0.7633333333333333, step 311, accuracy 0.7479166666666667
